model,triplet_uuid,outlet_idx,sentence_idx,bias_type,mean_abs_shap,top20_tokens
biasdetector,68748e7f-cf6e-4ac7-8504-454c0876880d,2,25,inf_only,0.03564900960673872,"prowess|0.1816;has|-0.1232;associations|0.0863;gun|0.0622;rifle’’|0.0565;but|-0.0563;to|0.0490;testimony|0.0440;ownership,|0.0425;the|-0.0419;prospects|-0.0419;the|0.0397;new|-0.0365;for|-0.0254;such|-0.0254;controls|-0.0227;a|0.0215;are|-0.0195;President|0.0171;tough|0.0153"
biasdetector,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,24,inf_only,0.024638399989183605,"supposed|0.0937;explosion|0.0928;enthralled,|0.0826;crowd|-0.0637;1920s.|-0.0554;class|0.0464;the|0.0336;was|-0.0312;down|0.0267;Coolidge,|-0.0214;tales|0.0213;even|0.0210;and|0.0208;of|0.0198;of|0.0152;as|0.0107;Statute|0.0101;The|0.0075;Calvin|-0.0062;winding|0.0060"
biasdetector,70c75d68-bf65-46a6-a822-15c23d77a275,2,6,inf_only,0.01867753155089484,"acrimonious|0.2500;politics,|0.0749;tit|0.0739;Pelosi|-0.0723;tat|0.0562;told|-0.0530;came|-0.0309;an|-0.0299;after|-0.0291;week|0.0284;of|0.0284;which|0.0236;for|0.0184;Ms.|0.0170;Union|-0.0170;address|-0.0170;could|-0.0159;not|-0.0147;Afghanistan.|-0.0139;deliver|-0.0130"
biasdetector,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,29,inf_only,0.031920118142634325,"fabricated|0.1727;accountable.””|-0.1603;abandons|0.1089;““If|-0.1004;national|0.0729;bluff,|0.0427;call|0.0374;his|0.0374;Congress|0.0369;by|0.0269;emergency,|-0.0268;him|-0.0202;only|0.0177;Trump|0.0176;wont|0.0169;to|-0.0160;hold|-0.0160;and|0.0131;his|0.0128;we|-0.0115"
biasdetector,be026bd1-52b1-4789-bfd3-3632af17b054,2,22,inf_only,0.04146987038400275,"liberal|0.1744;said.|-0.1226;death|0.0989;spiral,|0.0844;Hail|0.0823;Armistead|-0.0738;ditch|0.0683;Mary,””|-0.0666;a|0.0413;chairman|-0.0403;know|0.0396;Bill|-0.0379;candidate|-0.0362;““National|0.0272;Moore|-0.0224;this|0.0193;is|0.0193;and|0.0177;campaign|-0.0160;their|0.0148"
biasdetector,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,9,inf_only,0.08805151513910718,audacity|0.4243;““He|-0.1781;having‘‘’’|-0.1647;the|0.1279;dictate|0.0954;America|0.0528;to‘‘|0.0471;nations.|-0.0399;termsto|-0.0317;arroganceand|0.0309;criticized|0.0176;our’’|-0.0140;for|0.0049;other|-0.0036
biasdetector,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,1,2,inf_only,0.03699961445671285,"felons,|0.3284;gerrymandering.|0.1368;transparency|-0.1192;of|-0.0828;It|0.0818;voting|-0.0693;dramatically|0.0692;expand|-0.0573;executive|-0.0357;and|-0.0291;strengthen|-0.0282;partisan|0.0210;money|0.0209;voting|-0.0205;restore|-0.0195;in|0.0179;millions|0.0149;access,|-0.0136;end|0.0130;the|-0.0126"
biasdetector,84678e18-0b79-4570-9c9f-cb1cf88d968e,2,32,inf_only,0.019082121859018617,"said.|-0.1684;Cincinnati,””|-0.1129;he|-0.0922;who|0.0744;administration|0.0613;““This|0.0556;expects|0.0332;us|0.0332;American|0.0255;people|0.0255;administration,|0.0233;which|0.0208;told|0.0208;us|0.0196;caused|0.0196;told|0.0151;the|0.0151;scandal|0.0144;was|0.0144;just|0.0123"
biasdetector,68748e7f-cf6e-4ac7-8504-454c0876880d,2,13,inf_only,0.022215814402425284,"as““|-0.0869;prey|0.0682;to|0.0618;Edelman,|-0.0603;on’’|0.0578;Americas|0.0553;the’’|-0.0433;the|-0.0430;Fund,|-0.0371;s|0.0347;attempts|0.0347;study|-0.0339;Wright|-0.0311;saturate|0.0307;Childrens|-0.0277;Marian|-0.0243;A.’’|0.0241;president|-0.0230;of|-0.0230;criticized|-0.0211"
biasdetector,eadabee7-3db9-43c4-a485-3e8b1882cd3c,2,30,inf_only,0.03914231939086069,somehow|0.2865;nomination|-0.0927;deny|0.0806;ditch|0.0746;platform|-0.0551;Clinton|0.0478;the|0.0367;remains|-0.0353;seen.|0.0330;to|0.0292;or|0.0291;be|0.0263;to|-0.0239;bid|-0.0211;last|0.0202;party|-0.0176;a|-0.0139;a|0.0125;fight|-0.0096;overhaul|0.0093
biasdetector,7a97de89-1433-46f7-bcc2-f80b041cb9a0,2,5,inf_only,0.027071279378273885,"lawmakers|-0.1274;erratic|0.0949;exasper|0.0823;behavior,|0.0664;what,|0.0560;years|0.0437;ated|0.0406;out|0.0372;Democrats|-0.0366;of|0.0363;scenes,|-0.0350;they|-0.0337;crisis.|0.0297;could|-0.0278;anything,|0.0273;this|0.0261;latest|0.0261;as|-0.0212;saw|-0.0204;do|0.0167"
biasdetector,df5fe55a-dfcb-4817-8631-830f47c21a72,2,11,inf_only,0.06237938581500202,giveaways|0.1925;that|0.1911;rich|0.1833;the|0.0848;little|0.0795;Democrats|-0.0651;economy.|-0.0629;provisions|-0.0622;to|-0.0521;do|0.0510;by|-0.0509;as|-0.0354;are|-0.0340;Both|-0.0305;the|0.0226;many|-0.0190;will|-0.0175;to|-0.0109;seen|0.0012;help|0.0010
biasdetector,2a3fde8a-082a-4d8f-9567-f7e8366c0200,3,5,inf_only,0.015201874320394899,"not|0.1004;facts.|0.0686;punish|0.0509;a|0.0497;fair|0.0497;service,|-0.0420;to|0.0417;““In|-0.0375;on|0.0354;Strzok|-0.0348;officers,|-0.0310;and|0.0249;Special|0.0249;Agent|0.0249;Amendment,|0.0205;the’’|-0.0194;countrys|-0.0186;conclusion―|-0.0168;of|0.0167;the|0.0167"
biasdetector,96b7046f-f584-422f-a626-6f86a26dfd8b,1,5,inf_only,0.017010171409319378,"nation|0.0585;Then|0.0585;so’’|-0.0441;modeldepartment.|0.0413;role’’|0.0406;respect|0.0359;guessing’’|0.0281;or|0.0252;father’’|0.0247;Im|-0.0235;dont|0.0223;the|0.0216;their|0.0144;coming|-0.0143;much,|-0.0137;very|-0.0129;youre|0.0109;up|-0.0084;and|-0.0067;matter,|0.0060"
biasdetector,72fa9b13-4e59-4716-8df9-4c3580e7dddf,3,1,inf_only,0.01588043997052875,"Lieberman,|-0.0586;political|0.0515;members|-0.0506;Trumps|0.0419;Mr.’’|0.0364;quietly|0.0333;operator|0.0304;with|0.0304;embrace|0.0260;of|0.0258;have|0.0222;rapid|0.0221;alarmed|0.0182;no|0.0167;federal|0.0167;But|-0.0160;a|0.0157;charming|0.0157;old|0.0154;hire.|0.0153"
biasdetector,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,1,29,inf_only,0.039314007095526904,"she|-0.1632;bad|0.1624;someone|0.1411;country.""|-0.0750;""This|-0.0744;who|0.0583;has|-0.0546;they|0.0508;thought|0.0463;the|0.0380;when|0.0379;agreements|-0.0376;agreements|-0.0308;voted|-0.0295;is|-0.0245;for|0.0233;have|-0.0208;and|0.0187;they|0.0142;against|-0.0121"
biasdetector,58f414e5-a122-49f5-819e-512d91069da5,2,27,inf_only,0.0468049230306254,rancor.|0.1315;And|0.1292;present|0.1026;resist|0.0949;initiators|-0.0497;suggesting|0.0450;Ms.|-0.0356;the|0.0342;Republicans|0.0260;the|0.0242;Pelosi|0.0240;not|-0.0209;of|-0.0184;were|0.0056;that|-0.0048;could|0.0023
biasdetector,472158a1-4e39-4214-8397-904e66f2b4c5,1,5,inf_only,0.056509713736730284,crude.|0.4670;Trump|0.0943;a|-0.0826;relishes|0.0778;aligns|-0.0688;sophisticated|0.0635;Manhattans|-0.0605;in|0.0571;being|-0.0455;supporter|-0.0372;with’’|-0.0370;scene;|-0.0325;is|-0.0225;himself|0.0215;Bloomberg|-0.0200;Mr.|0.0190;Mr.|-0.0145;and|-0.0124;the|-0.0038;of|-0.0025
biasdetector,97b1305c-13ca-4b74-a56a-f459bd79dfaf,2,5,inf_only,0.05373625637251227,"bigoted|0.3056;bigotry|0.1217;""What|-0.1086;Tea|0.0903;Party|0.0520;we|-0.0428;continued|0.0422;issue|-0.0357;the|0.0214;for|-0.0196;and|0.0194;statements.|0.0149;tolerance|0.0125;with|-0.0101;take|0.0058;'s|0.0056;is|-0.0055"
biasdetector,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,52,inf_only,0.035430111467491754,"mogul|0.2981;unlikely|0.2025;who|0.1021;room,|-0.0682;educated|-0.0639;lives|-0.0624;himself|0.0494;York|-0.0462;Ivy|0.0436;foot|-0.0436;named|-0.0354;tower|-0.0331;himself|0.0319;in|-0.0315;rural|-0.0315;after|-0.0312;with|0.0305;movement|-0.0301;anchored|-0.0301;in|-0.0285"
biasdetector,550b80db-bdd5-442b-8f70-c8e9f3203a13,1,10,inf_only,0.1376199728498856,Surely|0.5559;man.””|-0.3745;never|-0.0875;done|0.0739;has|-0.0706;a|0.0310;been|-0.0244;to|-0.0145;this|-0.0062
biasdetector,b7021938-ff8d-42ea-adec-5704c0b65237,2,18,inf_only,0.041741110172057366,"enraged|0.1110;Republicans,|-0.0866;Trump.|0.0829;happily|0.0726;Muellers|0.0629;embraced|0.0623;has|-0.0560;what|0.0492;That|-0.0472;Mr.’’|0.0403;who|0.0350;they|0.0206;of|0.0175;in|0.0139;call|0.0127;absolution|0.0110;turn|0.0054;Mr.|0.0040;have|-0.0020"
biasdetector,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,13,inf_only,0.0333614235157268,"replete|0.1195;misinformation|0.1026;by|-0.0949;government|0.0715;with|0.0692;reporters,|-0.0681;Trumps|0.0505;challenged|-0.0379;conflicted|0.0362;that|0.0316;statistics|0.0240;accept|0.0236;assertions|0.0231;were|0.0231;when|-0.0201;refused|0.0200;and,|-0.0180;Mr.’’|0.0172;own|-0.0153;narrative.|-0.0100"
biasdetector,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,5,inf_only,0.03166556116710934,progressive|0.2417;Friday|-0.1241;had|-0.1038;York|-0.0778;lauded|0.0687;Democrats|-0.0631;their|0.0581;base|0.0564;senator|-0.0487;voted|-0.0435;term|-0.0371;furloughed|-0.0330;federal|0.0302;to|-0.0224;even|0.0216;workers|0.0208;pay.|-0.0207;by|0.0165;spending|0.0159;million|-0.0155
biasdetector,13792511-5142-449f-8d3e-d77d790f65ec,2,0,inf_only,0.020690849468398723,"unconcealed|0.1477;disgust|0.1228;swagger,|0.0716;Tuesday|-0.0669;for|0.0643;that““|0.0618;say.””|-0.0573;LIVINGSTON,|-0.0491;N.|-0.0454;on|-0.0443;style|0.0420;J.|-0.0383;declared|-0.0207;an|-0.0207;vowing|0.0188;Jersey|0.0183;with|-0.0164;New|-0.0164;Washington|0.0154;Chris|-0.0134"
biasdetector,b5eefefb-2a33-45de-abe1-f855c94165f4,3,14,inf_only,0.026093578848949806,"withering|0.1388;patronizing|0.1279;singeing|0.0999;1988,|-0.0581;Bentsen|-0.0455;And|0.0409;courtly|0.0365;grins,|0.0363;unlike|0.0274;in|-0.0199;retorts.|0.0189;mostly|0.0162;up,|-0.0142;Mr.|-0.0101;Biden|-0.0098;the|0.0044;with|0.0032;but|-0.0028;the|-0.0027;young|-0.0027"
biasdetector,79bf99c6-6fca-4ce4-8ae1-8771de026142,3,34,inf_only,0.059015948128885,"has|-0.2394;Pelosi|0.2376;fact|0.1405;refuses|0.1307;relinquish|-0.1069;large,|-0.1029;each|-0.0818;has|-0.0703;to|-0.0645;to.|-0.0634;the|0.0577;cultivated|-0.0505;power|0.0446;Ms.|0.0388;idea|0.0365;a|-0.0310;underscored|0.0308;new|-0.0306;following|-0.0300;much|0.0248"
biasdetector,13792511-5142-449f-8d3e-d77d790f65ec,2,14,inf_only,0.07835323926820247,morass|0.2899;descended|0.2789;pension|-0.1432;state|-0.1356;of|0.1293;lawsuits.|-0.0974;payments|-0.0756;missed|0.0620;has|0.0478;he|0.0381;The|0.0357;vowed|0.0259;a|0.0213;and|0.0083;fix|-0.0081;to|-0.0054;system|0.0041;into|0.0038
biasdetector,ad409798-ee94-4436-92c5-92669193be14,2,7,inf_only,0.049538872407914755,"conspiracy|0.2509;that.|0.1268;an|-0.1013;theories|0.0985;Minutes|-0.0913;tweets|-0.0840;just|0.0838;Saturday|-0.0765;who|0.0562;has|-0.0528;had|-0.0400;on|-0.0310;morning|-0.0256;long|-0.0256;media,|0.0216;affinity|0.0184;to|-0.0177;about|0.0136;after|0.0121;social|0.0112"
biasdetector,2153fb3e-6b09-410c-bfea-d095c49a54ba,2,20,inf_only,0.012925861846461124,"""If|-0.1232;so|0.0749;people?|0.0632;divorced|0.0533;be|0.0425;from|0.0374;wholly|0.0301;American|0.0254;unrelated|0.0250;pushing|0.0231;of|0.0204;the|0.0204;insistence|0.0198;be--|-0.0140;debating|0.0119;matters|0.0119;that|0.0097;Americans|0.0097;the|0.0093;reality|0.0093"
biasdetector,ad409798-ee94-4436-92c5-92669193be14,2,17,inf_only,0.05767244213784579,"relentless|0.2304;waged|0.2079;has|-0.1595;hostility|0.1077;Yet|0.0943;long|-0.0876;expressed|-0.0697;freedoms.|-0.0653;has|-0.0622;on|0.0460;Trump|0.0421;attacks|0.0402;toward|-0.0395;Mr.|0.0299;traditional|-0.0205;like,|-0.0199;he|-0.0199;that|-0.0107;press|-0.0102;coverage|0.0074"
biasdetector,550b80db-bdd5-442b-8f70-c8e9f3203a13,3,4,inf_only,0.022803757181197804,"foul|0.1569;crying|0.1371;over|0.0461;blogger|-0.0456;already|0.0445;mainstream|0.0420;some|-0.0400;Can|-0.0294;biased|0.0272;saying|-0.0267;one|-0.0213;totally|0.0196;websites|-0.0195;look""|0.0193;with|-0.0187;media|0.0176;is|0.0150;Conservative|0.0142;it|-0.0137;crazy""|0.0136"
biasdetector,9879bbc0-eab3-482f-bf6b-a4b519393986,2,5,inf_only,0.019132481770428977,video|-0.0598;critics|-0.0582;of|0.0567;truth.|0.0507;the|-0.0423;before|-0.0398;was|-0.0385;administration|-0.0383;widely|-0.0367;wavered|0.0335;among|-0.0314;suppress|0.0307;conceal|0.0307;the|0.0307;terrorism--|0.0305;that|-0.0204;desire|0.0202;repeatedly|0.0197;of|0.0193;interpreted|-0.0166
biasdetector,550b80db-bdd5-442b-8f70-c8e9f3203a13,1,5,inf_only,0.032938982479093444,"Mainstream|0.1203;Lighthouse|-0.1064;said,““|-0.0872;Media|0.0809;face|0.0760;straight|0.0681;conservatives?””|-0.0511;the|0.0507;is|0.0406;that|0.0375;Web|-0.0263;biased|0.0199;against|0.0199;on|-0.0166;A|-0.0161;the|-0.0135;site’’|-0.0122;a|-0.0104;Can|0.0069;with|-0.0068"
biasdetector,c99adbdd-eaf3-4844-9548-2642e80de4e2,1,4,inf_only,0.03002463553916493,believe|0.0982;Washington|0.0756;time|0.0526;change|-0.0473;dont|0.0448;listening|-0.0428;the|0.0292;that.|-0.0216;Americans’’|0.0197;their|0.0182;to|-0.0166;in|0.0133;and|0.0125;are|-0.0104;is|-0.0030;now|0.0025;leaders|0.0022
biasdetector,70c75d68-bf65-46a6-a822-15c23d77a275,1,27,inf_only,0.030569169243836816,"unacceptable|0.2308;wall.""|-0.0949;'s|0.0638;program|-0.0488;away|0.0435;creating|0.0419;border,|-0.0398;TPS|-0.0388;crisis|0.0384;It|0.0373;solutions|0.0337;offering|-0.0294;and|0.0290;that|0.0280;taking|0.0270;for|-0.0257;immigrants|0.0255;permanent|-0.0254;for|-0.0254;a|-0.0239"
biasdetector,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,2,19,inf_only,0.03808215165405639,"throated|0.3399;full|0.0826;programs,|-0.0810;The|0.0609;the|-0.0580;to|-0.0534;over|-0.0456;defense|0.0373;'s|-0.0251;the|0.0244;quell|-0.0226;he|-0.0210;of|0.0184;qualification|0.0183;albeit|0.0158;welcomes|-0.0138;unlikely|-0.0129;the|0.0104;revelations.|-0.0096;is|-0.0088"
biasdetector,84b3c118-50d2-45a5-a91f-7ed95b5d0143,3,3,inf_only,0.037387613069128106,establishment|0.1751;angry|0.1339;Barack’’|-0.0694;President|-0.0558;the|0.0509;base|0.0448;voting|-0.0430;fighting|0.0406;a|-0.0392;capitalize|0.0384;not|0.0371;GOP|0.0338;aggressively|0.0335;able|-0.0329;primary|-0.0323;for|0.0274;he|-0.0264;policies.|-0.0237;Obamas|-0.0220;was|-0.0187
biasdetector,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,3,inf_only,0.029499871200061444,"known.””|-0.1237;including|-0.0602;Democratic|-0.0592;Donald|0.0566;““Most|0.0541;allow|0.0533;number|-0.0526;Schumer,|-0.0525;Senate|-0.0513;threatened|0.0429;growing|-0.0386;Democrats,|-0.0367;deportation|0.0298;an|0.0296;to|0.0274;Trump|0.0259;continue|0.0246;to|0.0244;subject|0.0241;lives|0.0219"
biasdetector,0c78e748-efbf-417c-a8c1-beeb6480147f,2,5,inf_only,0.027278150099840373,"““Nothing|-0.1371;unfair,””|-0.1080;said,|-0.0945;lied|0.0661;Trump|-0.0467;like|0.0371;they|0.0364;Flynn|0.0331;Very|0.0321;life.|0.0242;and’’|0.0206;to|-0.0200;double””|0.0194;he|-0.0194;asked|-0.0188;happened|-0.0147;tweet|0.0136;ruined|0.0115;his|0.0115;standardwas|0.0097"
biasdetector,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,3,9,inf_only,0.04936927945238306,"claimed|0.1366;attacked|0.0928;prominent|0.0710;often|-0.0708;Democrats,|0.0708;Trump|0.0654;after|-0.0607;Republicans|0.0550;addressing|-0.0490;Minutes|-0.0434;threats|0.0360;the|0.0275;to|0.0198;for|0.0129;supporting|0.0123;are|0.0116;him.|-0.0036"
biasdetector,86e6e27d-1440-4879-8b13-0dd2d89f7281,1,4,inf_only,0.04804710817449065,"destroy|0.1811;eager|0.1479;Tlaib|-0.1098;portray|0.0972;out|0.0804;to|0.0779;criticism|-0.0702;as|0.0558;presidency,|-0.0478;Republicans,|-0.0460;piled|0.0413;Ms.|-0.0252;Democrats|0.0252;some|-0.0238;Mr.’’|-0.0199;of|-0.0179;to|-0.0120;on|-0.0108;tinged.|-0.0085;racially|0.0042"
biasdetector,8abec8d9-50a2-480e-969a-157f94954f4d,1,5,inf_only,0.028321413043886422,traitor|0.1665;““He|-0.1137;offended|0.0754;be|0.0565;face.|-0.0504;that|0.0468;comes|0.0366;here|0.0345;and|0.0341;like|0.0311;a|-0.0274;his|-0.0264;to|0.0258;he|0.0246;we|-0.0244;even|0.0229;because|0.0208;not|0.0205;with|-0.0200;will|0.0188
biasdetector,3db93526-a344-4ea4-8772-3734d0cfdfb1,2,7,inf_only,0.051602220764228456,"said.|-0.2227;war|0.1763;administration|0.1461;he|-0.0928;country,""|-0.0841;just|0.0486;recent|-0.0446;at|0.0402;with|0.0351;of|0.0334;the|0.0280;example|0.0264;most|-0.0261;""This|-0.0260;faith|-0.0168;an|0.0114;people|0.0101;is|-0.0075;of|0.0053;in|-0.0011"
biasdetector,472158a1-4e39-4214-8397-904e66f2b4c5,1,7,inf_only,0.04056125415256247,ostentatious|0.1958;Trump|0.1757;loves|0.0671;Mr.|-0.0660;his|-0.0527;overly|0.0494;possessions.|-0.0376;not|-0.0296;great|0.0281;show|0.0273;of|0.0240;Mr.|0.0116;to|-0.0101;for|0.0077;man|0.0061;is|-0.0058;Bloomberg|-0.0050;a|0.0047;wealth;|0.0041;off|-0.0028
biasdetector,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,34,inf_only,0.030052346550242824,"And|0.1001;border|0.0790;wall.|0.0735;appears|0.0730;shutdown|-0.0702;the|0.0636;it|0.0622;remains|-0.0504;down|-0.0394;very|0.0376;the|0.0339;term|-0.0322;seen,|-0.0283;damage|0.0265;costly|-0.0236;than|-0.0236;though|-0.0233;term|-0.0226;economic|-0.0217;pain|-0.0204"
biasdetector,be026bd1-52b1-4789-bfd3-3632af17b054,3,9,inf_only,0.23481867206282914,contrived|0.3927;garbage|0.2399;media’’|0.2113;‘‘Total|-0.0954
biasdetector,0c78e748-efbf-417c-a8c1-beeb6480147f,1,9,inf_only,0.08133179373440466,Hillary|0.3784;lied|0.2598;Clinton|0.1006;B.|-0.0884;happened|-0.0802;to|-0.0637;Nothing|0.0476;to|-0.0297;times|-0.0277;the|0.0243;F.|-0.0176;many|0.0123;I.|-0.0050;her.|-0.0033
biasdetector,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,10,inf_only,0.0290992299355166,"championed.””|-0.2079;unreciprocated|0.0799;systematically|0.0711;From|0.0624;reset|0.0491;oppose|0.0475;hand|0.0389;to|0.0389;that|0.0385;his|0.0356;has|-0.0274;Iran,|0.0260;to|0.0210;open|0.0201;every|0.0182;his|0.0178;opening|0.0145;to|0.0129;principle|-0.0105;his|0.0104"
biasdetector,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,2,20,inf_only,0.04104240688940754,"affront|0.2319;abuse|0.1441;declaration|-0.1099;""The’’|-0.1020;an|0.0564;separation|0.0529;to|0.0407;an|0.0332;his|-0.0286;emergency|-0.0263;would|-0.0262;powers.|0.0200;of|-0.0188;a|-0.0170;of|0.0154;national|-0.0086;of|-0.0055;oath|-0.0022;and|0.0016;constitutional|0.0010"
biasdetector,3db93526-a344-4ea4-8772-3734d0cfdfb1,1,9,inf_only,0.05566703294109749,war|0.3352;administration|0.1266;of|0.1019;recent|-0.0962;This|-0.0527;just|0.0519;this|0.0496;most|-0.0471;at|0.0354;example|0.0287;an|-0.0276;is|-0.0229;the|-0.0220;people|0.0194;with|-0.0157;faith|0.0103;of|0.0103;country.|0.0034;in|-0.0007
biasdetector,c99adbdd-eaf3-4844-9548-2642e80de4e2,2,29,inf_only,0.10390562224867088,"politician.|0.3406;savvy|0.1154;ambitious,|0.1000;is|-0.0643;Labrador|-0.0627;sometimes|-0.0269;an|-0.0175"
biasdetector,01c59743-7082-44fc-8414-3c04126f470f,1,23,inf_only,0.042173739788787704,"Fake|0.2037;nothing|0.0995;deal|0.0653;""Grandstander?|0.0568;The|0.0407;such|0.0290;News|-0.0249;big|0.0225;about|0.0199;this|0.0112;a|-0.0112;is|-0.0034;event!""|-0.0021;making|0.0003"
biasdetector,3db93526-a344-4ea4-8772-3734d0cfdfb1,1,8,inf_only,0.07398885851725936,must|0.2006;war|0.1249;American|0.1020;administration|0.0937;on|0.0911;stop.|0.0864;'s|-0.0248;values|-0.0071;traditional|0.0055;This|0.0039
biasdetector,8abec8d9-50a2-480e-969a-157f94954f4d,2,14,inf_only,0.021874578137482916,"traitor|0.1070;not|0.0583;like|0.0563;heard,|-0.0411;be|0.0387;just|0.0249;even|0.0238;because|0.0226;and|0.0210;should|-0.0172;to|0.0160;dont|0.0146;we’’|-0.0126;offended|0.0123;He|0.0116;will|0.0104;like|0.0094;accept|0.0070;we|0.0064;be|0.0039"
biasdetector,4f473faf-f928-4cfd-8bed-00578be9db9a,2,35,inf_only,0.04030194140779426,tweeted:““|-0.2101;freedom???#|0.2063;OUTRAGE.””|0.1788;Indiana|-0.0575;Christian|0.0538;establishments|0.0509;actor|-0.0446;Ashton|-0.0387;Or|0.0330;Jews|0.0316;Vice|0.0313;in?|0.0249;Kutcher|-0.0237;from|0.0223;recently|0.0148;And|-0.0114;Religious|0.0110;Versa?|-0.0104;are|-0.0077;allow|-0.0048
biasdetector,01c59743-7082-44fc-8414-3c04126f470f,2,35,inf_only,0.023639774186858083,"scant|0.1323;understanding|0.0784;was|-0.0683;Marine|-0.0633;of|0.0533;respected|0.0530;among|-0.0401;Hill,|-0.0313;with|0.0285;a|-0.0269;protector|0.0247;chief.|-0.0238;beloved|0.0230;Capitol|-0.0208;career|-0.0187;on|-0.0154;as|-0.0148;the|0.0129;and|-0.0125;as|-0.0119"
biasdetector,8abec8d9-50a2-480e-969a-157f94954f4d,2,5,inf_only,0.02443689474398324,"railing|0.1840;mongering|0.1487;year|-0.0820;rapistsand|0.0719;U.|-0.0504;against|0.0416;about““””|0.0365;Trump|0.0345;drug|0.0327;dealers|0.0327;leaders,|-0.0295;a|-0.0286;as|0.0257;fear|0.0257;that|0.0245;are|0.0245;Mexico|-0.0223;than|-0.0177;has|-0.0174;it.|-0.0164"
biasdetector,76810849-0335-4ad3-9eaf-f0d9c5baceb6,1,13,inf_only,0.07133873469908447,weak|0.2724;ineffective.|0.1423;I|-0.1311;tough.””|-0.1096;asked|-0.1043;and|-0.0737;it|0.0673;leadership|0.0622;Must|0.0601;Our|0.0599;ban.|-0.0422;the|0.0346;called|0.0164;and|0.0133;is|0.0087;be|-0.0081;for|-0.0068
biasdetector,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,2,12,inf_only,0.09488348257727922,cynical|0.5663;transparent.””|-0.1048;obvious|0.1009;very|0.0973;This|-0.0308;very|-0.0239;is|0.0150;and|-0.0051;strategy|0.0041;but|-0.0005
biasdetector,8385a996-1afc-4778-a06d-7070a8f19e27,3,4,inf_only,0.14432648357469588,resign!|0.5079;mind|0.1711;shot|0.0216;is|-0.0130;Her|-0.0080
biasdetector,f688c56d-7fae-42ef-b7f7-7db207b58d27,3,16,inf_only,0.03376490828596505,midterms.””|-0.1770;blatantly|0.1179;immigrant|0.0909;unconstitutional|0.0854;attempt|0.0534;hatred|0.0399;the|0.0315;fan|0.0278;transparent|0.0277;to|0.0275;ahead|-0.0266;anti|0.0264;and|0.0238;““This|-0.0230;sow|0.0214;of|0.0172;flames|0.0162;days|-0.0151;in|-0.0122;a|0.0071
biasdetector,d16050b3-979f-4834-90db-b8823691b87e,3,2,inf_only,0.015651753709108786,shocking|0.1080;sex|0.0860;stories|-0.0516;Lohans|0.0409;crotch|0.0318;fire|0.0284;has|-0.0270;of|0.0230;oral|0.0213;Griffin|-0.0191;out|0.0148;shoot.|0.0132;whole|0.0128;things|0.0107;to|0.0107;and|0.0101;new|0.0096;her|-0.0095;level|0.0092;controversial|0.0091
biasdetector,8385a996-1afc-4778-a06d-7070a8f19e27,3,12,inf_only,0.1678297009319067,really|0.4364;ego.|0.2278;an|0.1019;has|0.0690;He|0.0041
biasdetector,86e6e27d-1440-4879-8b13-0dd2d89f7281,2,3,inf_only,0.07762173789087683,entitlement|0.2589;lost|0.1565;““GOP|0.1314;Next.””|-0.1299;womens|-0.0872;behavior|0.0569;policing’’|0.0455;ago.|-0.0299;time|0.0172;long|0.0108;to|0.0061;a|0.0011
biasdetector,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,3,6,inf_only,0.01470442448107116,"""He|-0.0888;off.""|-0.0796;believing|0.0539;too|0.0402;ceding|0.0289;more'|0.0279;adversaries,|0.0254;home'--|0.0242;better|0.0210;a|-0.0206;countries--|0.0198;took|-0.0198;and|-0.0191;was|-0.0179;hard|0.0152;America|-0.0143;office|-0.0137;be|0.0132;would|0.0131;too|0.0129"
biasdetector,b764f81f-6d08-4d7c-b1a8-8961bed0a455,3,32,inf_only,0.055804895738844396,"youd|0.2234;better|0.1479;enforcement|-0.1017;things|0.1014;as|0.0633;'s|-0.0521;Colorado|-0.0497;and’’|0.0453;have|-0.0446;do|0.0446;officials|-0.0380;think’’|0.0314;well.|-0.0250;law|0.0163;Nebraskas|0.0088;would,|-0.0084;top|0.0017;to|-0.0008"
biasdetector,3db93526-a344-4ea4-8772-3734d0cfdfb1,1,2,inf_only,0.1150669728172943,"religion.|0.2784;on|0.1905;I|-0.1670;President,|-0.1266;Obama|0.1248;'ll|0.1010;war|0.0988;'s|0.0487;end|0.0089;As|-0.0061"
