triplet_uuid,outlet_idx,sentence_idx,model,mean_abs_shap,top20_tokens
97b1305c-13ca-4b74-a56a-f459bd79dfaf,1,7,biasdetector,0.059504934681441496,bigots|0.2982;movement.””|-0.1879;need|0.1284;no|0.0716;the|0.0667;clear|-0.0611;to|0.0483;place|0.0367;They|0.0345;Tea|0.0321;is|-0.0311;that|-0.0211;Party|0.0197;make|0.0190;there|-0.0065;the|-0.0048;in|0.0018;for|-0.0016
97b1305c-13ca-4b74-a56a-f459bd79dfaf,1,7,daroberta,0.0619242441141978,bigots|0.5581;the|0.0710;Party|0.0608;clear|-0.0554;Tea|0.0455;need|-0.0432;no|0.0426;to|-0.0384;make|-0.0348;movement.””|0.0340;that|-0.0296;for|0.0246;there|-0.0243;place|0.0197;the|0.0195;is|-0.0105;They|0.0014;in|-0.0012
65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,23,biasdetector,0.02668552597902234,"scoffed|0.2635;Sunday|-0.1041;Texas,|0.0687;believing|0.0645;rivals|-0.0558;Santorums|-0.0443;Mr.|0.0405;for|0.0392;One|-0.0278;at|0.0268;contraception|0.0240;and|0.0240;for|-0.0202;the|-0.0195;Republican|-0.0195;nomination,|-0.0185;Santorum|-0.0170;that|0.0167;he|0.0167;on|0.0143"
65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,23,daroberta,0.019092370362516403,"scoffed|0.2179;Texas,|0.1026;on|0.0532;and|0.0275;contraception|0.0221;abortion|0.0211;for|0.0201;believing|0.0201;that|0.0190;like|0.0182;One|-0.0174;of|0.0173;Mr.|0.0170;he|0.0139;at|0.0124;social|0.0123;issues|0.0120;focusing|0.0114;on|0.0114;and|0.0099"
59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,2,biasdetector,0.11545968286892665,"establishment|0.3853;Friday.|-0.3362;media|0.2559;Washington|0.1598;denied|-0.1019;rippled|0.0936;vehemently|0.0782;Cruz|0.0625;the|-0.0438;through|-0.0404;the|0.0300;which|-0.0170;rumors,|-0.0082;on|-0.0037"
59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,2,daroberta,0.07694758198597804,"establishment|0.2178;Friday.|-0.1950;rumors,|0.1164;media|0.1161;vehemently|0.1088;Washington|0.0855;rippled|0.0816;through|-0.0457;Cruz|0.0439;which|-0.0234;the|0.0171;the|-0.0142;denied|0.0086;on|-0.0032"
9879bbc0-eab3-482f-bf6b-a4b519393986,3,40,biasdetector,0.03299345551204169,terrorists|0.2229;Algeria.””|-0.1842;who|0.0842;And|0.0529;Mali|-0.0519;plot|0.0424;attacks|0.0331;haven|0.0325;has|-0.0322;their|0.0308;week|-0.0290;influence|0.0255;for|0.0234;kind|0.0224;extend|0.0211;instability|0.0190;in|-0.0180;expanding|0.0179;and|-0.0165;further|0.0164
9879bbc0-eab3-482f-bf6b-a4b519393986,3,40,daroberta,0.03220448361098534,terrorists|0.4178;who|0.0943;And|0.0725;attacks|0.0335;instability|0.0334;has|-0.0291;of|0.0283;Mali|-0.0280;Algeria.””|0.0264;just|0.0247;to|-0.0226;in|0.0209;their|0.0154;kind|0.0150;look|-0.0147;we|0.0138;haven|-0.0137;for|-0.0137;week|-0.0123;saw|0.0120
6f95dcb9-e960-45ac-8c0e-91b85724c909,1,1,biasdetector,0.030921924880316337,"blamed""|0.1434;progressivism""|0.1350;Fox|0.0991;Saturday|-0.0768;armed|0.0669;his|0.0509;host|0.0481;problems|-0.0457;trademark|0.0352;in|-0.0344;News|0.0329;his|-0.0328;close.|-0.0314;America|0.0185;keynote|-0.0146;with|0.0142;annual|-0.0133;speech|-0.0131;Glenn|0.0131;Conservative|-0.0112"
6f95dcb9-e960-45ac-8c0e-91b85724c909,1,1,daroberta,0.041469380201306194,"chalkboard,|-0.1968;blamed""|0.1937;progressivism""|0.1224;News|0.1141;armed|0.0862;Fox|0.0742;his|0.0695;Beck,|-0.0642;trademark|0.0556;host|0.0468;with|0.0353;Glenn|-0.0286;the|0.0271;America|0.0260;for|0.0256;'s|0.0233;annual|0.0218;keynote|-0.0201;close.|0.0189;speech|-0.0162"
84678e18-0b79-4570-9c9f-cb1cf88d968e,2,15,biasdetector,0.039788875390761716,"attacks|0.1545;veiled|0.1317;outright|0.1273;into|0.0847;on|0.0802;exchange|-0.0790;a|-0.0699;veered|0.0656;disclosed,|-0.0567;character.|-0.0552;President’’|0.0506;Obamas|0.0495;as|0.0350;set|-0.0327;had|-0.0314;That|-0.0310;larger|-0.0308;than|-0.0282;House|-0.0264;controversy|-0.0260"
84678e18-0b79-4570-9c9f-cb1cf88d968e,2,15,daroberta,0.02853761040412737,attacks|0.1219;outright|0.1099;veiled|0.0975;President’’|0.0882;veered|0.0857;into|0.0787;a|-0.0626;on|0.0546;for|-0.0349;accusations|0.0338;Obamas|0.0322;character.|-0.0298;as|0.0243;that|0.0226;exchange|-0.0175;contentious|0.0174;controversy|-0.0156;the|-0.0149;tone|-0.0149;set|-0.0131
84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,66,biasdetector,0.10239297903414506,pledge|-0.2937;EarthIslamic|0.2712;terrorism.|0.1721;did|-0.1172;to““|-0.1077;He|-0.0915;the””|-0.0446;eradicate|0.0423;from|-0.0282;the|0.0243;of|-0.0226;face|-0.0134
84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,66,daroberta,0.07177830448684593,terrorism.|0.2641;EarthIslamic|0.2356;pledge|-0.0794;to““|-0.0602;He|-0.0432;from|-0.0402;did|-0.0384;face|0.0305;eradicate|-0.0254;the””|-0.0241;the|0.0104;of|0.0100
542cd22c-ea80-4669-995b-6ac6a33823f7,2,7,biasdetector,0.07117291320623322,"""Elephants|-0.3117;alarming|0.2479;terrorist|0.2456;they|0.1129;rate.|-0.0827;are|0.0711;Africa|-0.0710;and|0.0551;currency|0.0512;organizations,|0.0431;blood|0.0416;an|-0.0393;for|0.0301;game|-0.0294;in|-0.0240;are|-0.0233;at|0.0199;other|-0.0172;big|-0.0171;being|-0.0123"
542cd22c-ea80-4669-995b-6ac6a33823f7,2,7,daroberta,0.06102694052864204,"terrorist|0.3016;they|0.1418;""Elephants|-0.1393;alarming|0.1125;Africa|-0.1099;and|0.1075;killed|0.0660;are|-0.0519;are|0.0481;and|-0.0469;blood|0.0444;being|0.0383;currency|0.0356;rate.|0.0274;organizations,|0.0229;an|-0.0121;other|-0.0121;at|0.0092;big|-0.0087;game|-0.0037"
2058ec60-5372-4f5f-83a3-da780be3a350,2,27,biasdetector,0.026163396795027036,"that.""|-0.1588;stereotyping,|0.1429;""And|-0.0957;aside,|0.0678;of|0.0659;doesn|0.0629;simply|0.0589;that|0.0397;the|-0.0321;show|-0.0303;miraculous|0.0302;putting|0.0273;plaintiffs|-0.0267;of--|0.0177;that|0.0174;recurrence|-0.0165;every|0.0163;store|0.0163;'s|0.0163;evidence|-0.0151"
2058ec60-5372-4f5f-83a3-da780be3a350,2,27,daroberta,0.02083041037363314,"stereotyping,|0.1574;simply|0.0918;miraculous|0.0566;""And|0.0515;doesn|0.0307;of--|0.0296;to|-0.0245;of|0.0238;needed|-0.0237;was|0.0232;this|0.0232;the|0.0225;evidence|0.0194;that.""|0.0181;aside,|0.0180;and|0.0177;and|0.0160;kind|0.0144;come|-0.0133;forward|-0.0133"
b7021938-ff8d-42ea-adec-5704c0b65237,2,40,biasdetector,0.03736061219326676,"ironically|0.3555;Beyond.””|-0.1155;enough,|0.0774;Oligarchs,|0.0486;Thursday’’s|-0.0436;a|-0.0364;subject|-0.0329;during|-0.0307;came,|0.0282;2016|-0.0272;Putins|0.0266;four|-0.0239;hearing|-0.0186;Money|0.0167;The’’|0.0160;Playbook:|0.0159;Kremlins|0.0156;with|-0.0150;showdown|0.0144;Use|0.0136"
b7021938-ff8d-42ea-adec-5704c0b65237,2,40,daroberta,0.031205126009651547,"ironically|0.3745;Oligarchs,|0.0964;experts|0.0472;on““’’|0.0445;Beyond.””|0.0413;The’’|0.0387;Putins|0.0299;a|-0.0232;Kremlins|0.0192;during|-0.0147;Playbook:|0.0129;showdown|0.0122;and|0.0117;Money|0.0090;and|0.0085;enough,|0.0069;Use|-0.0063;Intelligence|0.0053;in|0.0053;subject|-0.0051"
84678e18-0b79-4570-9c9f-cb1cf88d968e,2,20,biasdetector,0.043853876665609234,"inept|0.2763;an|0.2395;misdeeds.|0.1807;hearing|-0.1339;continued,|-0.1096;And|0.0442;serious|0.0396;committed|-0.0364;had|-0.0236;S.|-0.0208;the|-0.0190;Democrats|-0.0173;Republicans|-0.0159;agree|-0.0154;I.|-0.0152;ahead|-0.0128;with|-0.0105;point|-0.0093;one|-0.0070;these|0.0067"
84678e18-0b79-4570-9c9f-cb1cf88d968e,2,20,daroberta,0.03424330765445685,"an|0.1925;inept|0.1925;And|0.1636;S.|0.0448;I.|-0.0413;the|0.0401;continued,|0.0335;Democrats|-0.0314;misdeeds.|-0.0281;hearing|-0.0281;pressed|-0.0270;as|0.0216;R.|0.0157;ahead|-0.0152;with|-0.0152;one|-0.0149;point|-0.0149;on|-0.0116;which|-0.0116;days:|-0.0100"
8dc7ccfe-5cf0-482f-9101-a7c69881da4d,1,2,biasdetector,0.04367394200846473,"ideological|0.1176;profoundly|0.1136;base|0.0993;have|-0.0964;Obama|0.0856;Mr.|-0.0711;animates|0.0623;short,|0.0593;those|0.0560;Mr.|-0.0513;In|0.0498;and|-0.0452;both|-0.0438;camps.|-0.0345;of|-0.0332;favored|0.0326;of|0.0321;adopted|0.0263;both|-0.0251;their|0.0107"
8dc7ccfe-5cf0-482f-9101-a7c69881da4d,1,2,daroberta,0.031746733399039065,"ideological|0.2776;profoundly|0.1069;base|0.0977;animates|0.0887;In|0.0298;Mr.|-0.0292;on|0.0287;Romney|-0.0286;those|0.0211;camps.|0.0209;that|-0.0206;a|0.0171;short,|0.0171;their|-0.0114;subject|-0.0109;of|-0.0066;both|0.0064;and|0.0059;favored|-0.0054;position|-0.0054"
2742e9c1-2943-496f-8b23-faf5332e1612,1,21,biasdetector,0.06734568550406644,"falsely|0.6151;""Governor|-0.1216;the|0.0615;1993|-0.0606;to|0.0376;same|-0.0220;tried|-0.0213;is|0.0179;as|-0.0154;law|-0.0134;suggest|-0.0094;Pence|-0.0073;the|0.0040;the|0.0025;law.|0.0006"
2742e9c1-2943-496f-8b23-faf5332e1612,1,21,daroberta,0.06594594300258905,"falsely|0.4304;""Governor|-0.1337;1993|-0.1124;tried|0.0970;the|0.0360;the|-0.0331;is|0.0298;same|-0.0268;suggest|0.0255;Pence|0.0203;law.|0.0155;to|0.0129;law|0.0119;the|-0.0026;as|-0.0012"
01c59743-7082-44fc-8414-3c04126f470f,2,48,biasdetector,0.0427822876674176,"quietly|0.3284;slow|0.1503;including|-0.1038;But|0.0763;costly|0.0693;Trumps|-0.0647;proposals,|-0.0560;Mr.’’|-0.0403;a|0.0400;number|-0.0399;Mr.|-0.0277;also|0.0267;parade.|-0.0204;of|-0.0198;putting|0.0188;on|0.0188;Force|-0.0167;troops,|-0.0118;banning|-0.0111;starting|-0.0101"
01c59743-7082-44fc-8414-3c04126f470f,2,48,daroberta,0.028097004386603293,"quietly|0.1848;parade.|0.0888;including|-0.0470;Mr.|0.0417;also|-0.0345;costly|0.0332;a|0.0307;Force|0.0302;and|0.0293;Trumps|0.0290;Mr.’’|0.0287;military|0.0255;putting|0.0244;on|0.0244;Space|0.0229;number|-0.0186;But|0.0171;proposals,|-0.0157;a|0.0156;a|-0.0095"
8abec8d9-50a2-480e-969a-157f94954f4d,1,8,biasdetector,0.02928127390080129,"bomb,’’””|-0.2045;said,|-0.1354;railing|0.1124;that-----|0.1057;fg|0.0998;he|-0.0583;against|0.0504;is|0.0433;wall.""|0.0423;said|-0.0324;going|0.0296;for""|0.0294;when|0.0292;pay|0.0290;to|0.0264;he|-0.0242;referring|0.0191;the‘‘|0.0166;today,|0.0166;who|0.0134"
8abec8d9-50a2-480e-969a-157f94954f4d,1,8,daroberta,0.02014470489640142,"that-----|0.0913;fg|0.0725;railing|0.0601;for""|0.0576;wall.""|0.0497;Vicente|-0.0424;bomb,’’””|0.0410;the‘‘|0.0406;against|0.0402;said,|-0.0381;pay|0.0274;f|0.0237;Fox|0.0204;Fox,|-0.0172;when|0.0172;today,|0.0166;is|0.0153;going|0.0147;he|-0.0143;apologized|-0.0143"
b7021938-ff8d-42ea-adec-5704c0b65237,2,2,biasdetector,0.029210248825383252,"acrimony|0.2419;The|0.1052;Thursday|-0.1013;display|0.0698;counsel,|-0.0662;Mueller,|-0.0601;bare|0.0533;on|0.0459;even|0.0437;subject.|-0.0395;the|0.0357;after|0.0316;as|-0.0285;Mr.|0.0249;on’’|-0.0231;intelligence|0.0227;the|0.0199;completed|-0.0188;committee|0.0187;the|-0.0169"
b7021938-ff8d-42ea-adec-5704c0b65237,2,2,daroberta,0.019750182791188276,acrimony|0.2376;The|0.1537;on|0.0498;the|0.0414;Mr.|0.0411;bitter|0.0329;bare|0.0320;on’’|0.0267;divide|0.0251;election|-0.0192;even|0.0159;Thursday|-0.0156;after|0.0153;laid|-0.0139;Russias|0.0135;intelligence|0.0126;Congress|0.0122;the|0.0112;display|0.0100;intervention|0.0095
526cabb7-02a3-4adb-8e90-ec781c40c498,1,27,biasdetector,0.061926221430072925,ceaseless|0.3177;enormous|0.2469;campaign|-0.0739;Any|0.0722;to|-0.0620;efforts|-0.0594;Congress|0.0537;require|-0.0498;an|-0.0426;and|0.0383;administration.|-0.0303;pressure|0.0291;get|-0.0262;gun|0.0231;the|0.0173;legislation|-0.0136;by|0.0117;through|-0.0044;will|-0.0044
526cabb7-02a3-4adb-8e90-ec781c40c498,1,27,daroberta,0.062238557207022316,ceaseless|0.4412;and|-0.1359;enormous|0.1162;administration.|0.0874;to|-0.0689;efforts|-0.0672;an|-0.0400;legislation|-0.0398;Any|0.0345;campaign|0.0331;pressure|-0.0293;gun|0.0192;require|-0.0187;the|0.0118;Congress|-0.0111;through|-0.0099;by|0.0076;get|-0.0059;will|-0.0048
47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,16,biasdetector,0.03761373846304641,Senate|-0.1208;exasper|0.1185;rhetoric|0.0986;of|0.0810;kicking|0.0784;their|0.0677;far|-0.0598;shows’’|0.0596;the|0.0436;Republican|-0.0377;theyre|0.0337;ated|0.0330;tires|0.0306;leaders|0.0304;from|-0.0249;term|-0.0215;have|-0.0199;using|-0.0168;Gay.|-0.0111;at|0.0108
47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,16,daroberta,0.030390713400473553,rhetoric|0.1688;exasper|0.1439;their|0.1243;ated|0.1038;shows’’|0.0488;theyre|0.0488;Senate|-0.0412;of|0.0260;refrained|0.0238;tires|0.0167;leaders|0.0153;kicking|0.0138;but|0.0119;legislative|0.0116;have|-0.0096;the|0.0089;Gay.|0.0074;the|0.0060;term|0.0060;a|0.0034
b7021938-ff8d-42ea-adec-5704c0b65237,2,44,biasdetector,0.029318242432689455,"yawning|0.2376;sharp|0.1087;leaks|0.0593;episode|-0.0414;whole|0.0412;apace|0.0361;Intelligence|-0.0323;investigation.|-0.0317;offered|-0.0287;no|0.0277;to|0.0276;the|0.0249;Senate|-0.0204;Committee,|-0.0189;continued|-0.0173;its|-0.0169;with|-0.0114;a|-0.0108;team|0.0103;own|0.0085"
b7021938-ff8d-42ea-adec-5704c0b65237,2,44,daroberta,0.02643369368517585,"yawning|0.2477;investigation.|0.0622;team|0.0504;whole|0.0424;has|0.0349;no|0.0295;with|0.0291;pace|-0.0277;its|0.0268;and|0.0266;apace|0.0250;offered|-0.0224;episode|0.0172;own|0.0167;Russia|0.0167;sharp|0.0161;Senate|0.0133;the|0.0117;Intelligence|0.0103;Committee,|0.0086"
a4edca3f-931f-4785-8c3f-f3d8fa84cbec,1,1,biasdetector,0.03862888568383339,"excoriated|0.1708;Reports.””|-0.1058;administration,””|-0.0957;supposedly|0.0904;McCain|-0.0784;said|-0.0780;just|0.0627;that|0.0429;Mitchell|-0.0332;hiding|0.0321;Bush|0.0295;administration|0.0265;the|0.0218;for|0.0214;the|0.0158;within|-0.0155;communications|-0.0152;is|0.0152;Andrea|-0.0067;same|0.0039"
a4edca3f-931f-4785-8c3f-f3d8fa84cbec,1,1,daroberta,0.02895231406044747,excoriated|0.1665;supposedly|0.0981;for|0.0597;individual|0.0466;that|0.0441;““This|0.0425;said|-0.0359;just|0.0308;McCain|-0.0295;administration|0.0277;the|0.0252;hiding|0.0223;the|0.0202;Bush|0.0191;MSNBCs““|-0.0115;Reports.””|-0.0098;communications|0.0072;on’’|-0.0059;Andrea|-0.0053;is|-0.0052
b5eefefb-2a33-45de-abe1-f855c94165f4,1,12,biasdetector,0.1163244786633489,"shoddy|0.5468;accused|-0.2763;he|-0.2073;recovery.|-0.0790;administration|0.0759;At|-0.0430;home,|0.0422;over|0.0354;a|0.0351;the|0.0322;of|0.0141;presiding|0.0087"
b5eefefb-2a33-45de-abe1-f855c94165f4,1,12,daroberta,0.07332791027147323,"shoddy|0.4742;he|-0.1063;administration|0.0751;At|-0.0578;recovery.|-0.0464;home,|-0.0308;presiding|0.0245;over|0.0230;the|0.0143;of|-0.0117;accused|0.0107;a|-0.0051"
7a97de89-1433-46f7-bcc2-f80b041cb9a0,1,11,biasdetector,0.14405969680020853,"friggin.|0.5549;I|-0.1568;just|0.1454;you|0.0804;You…|0.0365;need|-0.0249;to,|0.0095"
7a97de89-1433-46f7-bcc2-f80b041cb9a0,1,11,daroberta,0.11904691179682102,"friggin.|0.5809;You…|0.1073;just|0.0368;need|-0.0322;you|0.0306;I|-0.0238;to,|0.0217"
1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,0,biasdetector,0.12225847331703538,bashed|0.5091;the|0.1430;deal|-0.1149;by|0.0930;Schumer|-0.0841;over|0.0704;left|0.0586;ending|-0.0258;shutdown|-0.0015
1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,0,daroberta,0.12250413290328449,bashed|0.5820;ending|-0.0992;left|0.0984;deal|-0.0948;shutdown|0.0855;the|0.0774;over|0.0360;by|0.0173;Schumer|-0.0119
b7021938-ff8d-42ea-adec-5704c0b65237,1,8,biasdetector,0.04100655129980743,"lambasted|0.3097;Sen.|-0.0691;Thursday|-0.0646;top|0.0527;comparing|0.0512;Lindsey|-0.0493;Carolina,|-0.0481;Another|-0.0464;Graham|-0.0299;on|-0.0245;Schiff|-0.0230;Stone.|-0.0219;California|-0.0210;the|0.0182;lawmaker|-0.0162;to|0.0133;director|0.0133;Republican,|-0.0114;also|0.0094;Oliver|0.0082"
b7021938-ff8d-42ea-adec-5704c0b65237,1,8,daroberta,0.03291709407472588,"lambasted|0.3210;also|-0.0719;Republican,|0.0587;comparing|0.0377;the|0.0326;to|0.0267;director|0.0267;Carolina,|0.0205;Sen.|0.0127;Oliver|0.0127;Lindsey|-0.0127;top|0.0114;Another|0.0106;Graham|-0.0104;Thursday|-0.0093;Schiff|-0.0090;Stone.|0.0087;of|-0.0083;South|-0.0083;California|0.0058"
3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,35,biasdetector,0.10200670010866209,insisting|0.2723;rather|0.2427;He|-0.2201;wall|0.1797;called|-0.1751;Congress|0.1351;that’’|-0.1117;it““|-0.0926;border|0.0594;his|0.0480;routewhile|0.0293;funding.|0.0228;the|0.0210;hed|-0.0164;approve|-0.0054;easy””|0.0003
3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,35,daroberta,0.044617799290184244,insisting|0.2408;that’’|0.1049;routewhile|-0.0481;easy””|0.0416;it““|-0.0415;He|-0.0384;Congress|0.0329;funding.|-0.0327;wall|0.0288;rather|0.0286;his|0.0276;hed|0.0167;called|-0.0107;border|0.0104;the|0.0061;approve|-0.0043
c21cb217-3e2c-49bd-884d-5c74a165ef10,1,21,biasdetector,0.05658260798954871,"humor.|0.2204;Weiner|-0.1213;abandoned|0.1049;several|-0.0807;not|-0.0754;has|-0.0703;Despite|0.0673;his|0.0673;days,|-0.0554;buffeted|0.0453;has|-0.0378;Mr.|-0.0366;events|-0.0332;for|-0.0294;the|-0.0200;him|0.0190;of|0.0176;sharp|0.0173;swirl|0.0090;that|-0.0034"
c21cb217-3e2c-49bd-884d-5c74a165ef10,1,21,daroberta,0.040154718227374056,"buffeted|0.1198;humor.|0.1039;Mr.|0.0748;events|-0.0610;him|0.0562;abandoned|0.0512;days,|0.0499;not|-0.0498;several|-0.0335;his|0.0305;has|-0.0282;that|-0.0263;for|0.0238;sharp|-0.0230;has|-0.0213;Despite|0.0144;swirl|0.0117;the|-0.0109;of|0.0068;Weiner|0.0060"
1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,3,15,biasdetector,0.04598599389195442,terrorist|0.4016;““We|-0.2176;in|0.0622;attack|0.0600;democracy|0.0486;on|0.0444;seeing|-0.0346;Florida.|-0.0335;extends|0.0316;further|0.0251;much|0.0230;are|-0.0214;isolated|0.0213;rule|-0.0200;than|-0.0188;that|0.0152;law|0.0131;just|-0.0126;a|-0.0099;systematic|-0.0099
1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,3,15,daroberta,0.04107242121361196,terrorist|0.4681;““We|-0.0841;isolated|0.0722;in|0.0659;attack|0.0543;on|0.0477;democracy|0.0461;systematic|0.0267;are|-0.0241;seeing|-0.0177;one|-0.0176;than|0.0129;Florida.|-0.0128;our|0.0128;and|-0.0103;much|0.0101;just|0.0097;further|0.0087;that|0.0066;extends|0.0066
