triplet_uuid,outlet_idx,sentence_idx,model,mean_abs_shap,top20_tokens
f688c56d-7fae-42ef-b7f7-7db207b58d27,2,5,biasdetector,0.03436096634420677,"an|-0.0937;retiring,|-0.0827;said|-0.0798;interview|-0.0706;Wisconsin,|-0.0661;eviscerate|0.0604;president““””|-0.0468;obviouslycannot|0.0334;D.|-0.0305;that|-0.0304;in|-0.0304;Paul|-0.0282;the|-0.0250;order.|-0.0231;Ryan|-0.0221;is|-0.0211;executive|-0.0193;Speaker|-0.0141;House|-0.0140;by|0.0127"
f688c56d-7fae-42ef-b7f7-7db207b58d27,2,5,daroberta,0.009169508107394602,"interview|-0.0319;Wisconsin,|-0.0192;president““””|0.0173;said|-0.0161;in|-0.0158;retiring,|-0.0147;an|-0.0145;is|-0.0095;order.|-0.0089;the|0.0086;executive|-0.0085;House|-0.0081;birthright|-0.0066;who|-0.0060;eviscerate|0.0058;obviouslycannot|0.0058;D.|-0.0056;Speaker|-0.0039;citizenship|-0.0027;Paul|-0.0026"
84678e18-0b79-4570-9c9f-cb1cf88d968e,1,15,biasdetector,0.04271943827896999,"said|-0.1207;was""|-0.0794;he|-0.0646;lawyer,|-0.0594;'s|-0.0582;shocked|-0.0522;Coalition|-0.0447;Bopp,|-0.0407;James|-0.0331;appalled""|0.0290;that.|0.0280;and|-0.0111;Christian|-0.0108;the|-0.0056;by|-0.0034"
84678e18-0b79-4570-9c9f-cb1cf88d968e,1,15,daroberta,0.033544614196548035,"said|-0.0863;Bopp,|-0.0800;appalled""|0.0562;'s|-0.0481;lawyer,|-0.0397;shocked|0.0382;James|-0.0318;Coalition|-0.0291;Christian|0.0262;the|0.0233;was""|-0.0190;that.|-0.0142;and|-0.0061;he|-0.0036;by|0.0015"
c99adbdd-eaf3-4844-9548-2642e80de4e2,3,16,biasdetector,0.035704051554113485,voting.|-0.1048;delay|-0.0841;Friday|-0.0692;the|0.0546;pleaded|-0.0315;a|-0.0242;Republicans|-0.0194;Conservative|-0.0189;the|-0.0180;in|-0.0172;for|-0.0078;in|-0.0073;House|-0.0070
c99adbdd-eaf3-4844-9548-2642e80de4e2,3,16,daroberta,0.04614908224903047,a|-0.0935;Friday|-0.0829;Conservative|0.0735;House|-0.0666;in|-0.0547;the|0.0544;in|-0.0509;voting.|-0.0495;delay|-0.0241;Republicans|0.0224;the|0.0156;pleaded|0.0085;for|-0.0031
2b95d2cf-e979-4f9c-ae27-9a5370934f23,2,10,biasdetector,0.0346093553450407,"Ariz.,|-0.1045;Week,""|-0.0673;McCain,|-0.0622;Speaking|-0.0535;Sen.|-0.0459;were""|-0.0405;said|-0.0401;John|-0.0375;'s""|-0.0302;on|-0.0273;wildly|0.0263;ABC|-0.0218;'s|-0.0197;R|-0.0130;This|-0.0104;comments|-0.0089;inaccurate.""|0.0079;Steele|-0.0058"
2b95d2cf-e979-4f9c-ae27-9a5370934f23,2,10,daroberta,0.03276464327548941,"wildly|0.1468;inaccurate.""|0.1088;Ariz.,|-0.1085;'s|-0.0450;McCain,|-0.0298;Week,""|-0.0259;John|-0.0204;said|-0.0195;Sen.|-0.0180;Speaking|0.0114;comments|-0.0109;on|-0.0097;were""|-0.0082;Steele|-0.0075;R|-0.0065;'s""|-0.0057;ABC|-0.0036;This|-0.0035"
7f9c83f7-3efa-4c7a-adef-3ebdeda96042,3,1,biasdetector,0.018507121461599833,"said|-0.1504;S.|-0.0657;Council|-0.0612;Relations,|-0.0457;nomination|-0.0421;Foreign|-0.0399;aggressively|0.0346;U.|-0.0295;presidential|-0.0246;delivered|-0.0226;more|-0.0223;comments|-0.0223;In|-0.0164;be|-0.0164;would|-0.0135;GOP|-0.0132;senator|-0.0129;world|0.0120;itself|-0.0116;for|-0.0114"
7f9c83f7-3efa-4c7a-adef-3ebdeda96042,3,1,daroberta,0.01138862350212765,"nomination|-0.0376;said|-0.0319;S.|-0.0277;globe.|0.0267;aggressively|0.0231;across|0.0231;U.|-0.0198;Relations,|-0.0190;Council|-0.0173;In|-0.0156;the|0.0141;would|-0.0132;comments|-0.0129;GOP|-0.0125;Foreign|-0.0125;senator|-0.0121;budget|0.0118;and|0.0106;the|0.0102;on|-0.0091"
8dc7ccfe-5cf0-482f-9101-a7c69881da4d,1,18,biasdetector,0.02675195883672971,"East.””|-0.0875;Massachusetts|-0.0872;2003|-0.0730;Romney,|-0.0698;state,|-0.0478;in|-0.0448;Mr.|-0.0356;marriage|-0.0317;courts|-0.0308;When|0.0253;same|0.0221;governor,|-0.0201;the|0.0185;then|-0.0107;the|-0.0106;state|-0.0105;legalized|0.0104;become““|0.0098;had|-0.0090;Francisco|-0.0090"
8dc7ccfe-5cf0-482f-9101-a7c69881da4d,1,18,daroberta,0.01676675602397114,"2003|-0.0684;Massachusetts|-0.0533;become““|0.0464;state,|-0.0249;the|0.0247;When|0.0190;complained|0.0178;sex|-0.0177;East.””|0.0161;in|-0.0145;marriage|-0.0142;that|0.0139;Romney,|-0.0134;in|-0.0132;had|0.0109;legalized|0.0092;courts|0.0091;same|0.0088;the|0.0071;state|0.0071"
65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,0,biasdetector,0.022256350779649412,"theology,””|-0.1413;clarify|-0.0851;saying|-0.0748;he|-0.0582;Sunday|-0.0461;phony|0.0451;to|-0.0441;Rick|0.0433;comment|-0.0202;on|-0.0193;the|0.0191;Santorum|-0.0156;was|-0.0155;referring|-0.0155;his|-0.0151;not|-0.0146;to|-0.0146;that|0.0141;his|-0.0128;mans|-0.0117"
65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,0,daroberta,0.00781566076270728,"phony|0.0685;a““|0.0571;Rick|-0.0154;theology,””|0.0153;tried|0.0129;to|0.0092;of’’|0.0089;saying|-0.0084;mans|0.0080;Sunday|-0.0067;clarify|-0.0059;the|0.0057;that|-0.0053;he|-0.0052;Updated:|0.0050;presidents|-0.0049;relationship|0.0042;to|0.0042;was|-0.0041;referring|-0.0041"
c9e4d35f-aeae-462b-a8bf-e08d09a93b6e,3,1,biasdetector,0.03148381986762113,"inaccurate.|0.1282;its““””|-0.0919;spokesman|-0.0883;Carr,|-0.0624;a|-0.0548;counsel,|-0.0494;BuzzFeed|-0.0492;the““|0.0475;office|-0.0433;office,|-0.0428;descriptionof|-0.0392;was|-0.0338;obtained,|-0.0335;documents|-0.0301;character””|-0.0240;that|-0.0224;to’’|-0.0219;Peter|-0.0184;Muellers|-0.0168;told|-0.0156"
c9e4d35f-aeae-462b-a8bf-e08d09a93b6e,3,1,daroberta,0.015028304920037773,"counsel,|-0.0802;inaccurate.|0.0537;Carr,|-0.0373;a|-0.0348;spokesman|-0.0306;descriptionof|-0.0278;the““|0.0248;statements|0.0212;was|-0.0198;character””|0.0193;BuzzFeed|0.0186;office,|-0.0146;that|0.0095;Peter|-0.0088;office|-0.0077;the|-0.0062;for|-0.0060;as|0.0058;special|-0.0057;told|0.0052"
68748e7f-cf6e-4ac7-8504-454c0876880d,2,11,biasdetector,0.02914545545451078,"Tuesday.|-0.1882;Hutchisons|-0.0905;study,|-0.0562;Technically,|0.0558;Pierre|-0.0527;association,|-0.0454;Mr.|-0.0371;the|-0.0325;La|-0.0291;force|-0.0286;of|-0.0221;is|-0.0217;for|-0.0179;task|-0.0178;independent|-0.0169;Mr.’’|0.0129;the|-0.0111;rifle|-0.0111;not|-0.0099;and|0.0072"
68748e7f-cf6e-4ac7-8504-454c0876880d,2,11,daroberta,0.010218527061471716,"Technically,|0.0367;Tuesday.|-0.0262;Hutchisons|-0.0192;Mr.|-0.0170;independent|-0.0155;Pierre|-0.0138;study,|-0.0134;association,|-0.0132;is|-0.0131;force|-0.0117;present|-0.0104;and|0.0086;for|-0.0082;the|-0.0082;on|-0.0081;task|-0.0080;Mr.’’|-0.0073;La|-0.0065;was|-0.0060;not|-0.0046"
1bb79cc1-5d69-4136-a23d-6dbd300cbf25,1,12,biasdetector,0.031954367927656595,"release|-0.0833;account|-0.0783;mails,|-0.0781;airbrushed|0.0773;welcomed|-0.0634;campaign.|-0.0543;Republicans|-0.0513;its|-0.0500;confirmed|-0.0477;saying|-0.0452;they|-0.0272;that|-0.0221;attack|-0.0197;had|-0.0191;the|0.0167;administration|0.0156;the|-0.0155;during|-0.0128;of|0.0046;an|-0.0045"
1bb79cc1-5d69-4136-a23d-6dbd300cbf25,1,12,daroberta,0.01726035037326316,airbrushed|0.0677;saying|-0.0584;its|-0.0489;account|-0.0337;release|-0.0239;administration|0.0227;attack|0.0215;had|0.0210;the|-0.0193;they|0.0170;e|-0.0162;the|0.0150;confirmed|0.0105;that|0.0089;campaign.|-0.0082;Republicans|0.0073;welcomed|0.0064;of|0.0044;during|-0.0038;an|0.0036
c99adbdd-eaf3-4844-9548-2642e80de4e2,1,23,biasdetector,0.036393786039358625,"year.|-0.1560;has|-0.1081;criticizing|0.0774;Ohio,|-0.0703;vote|-0.0672;immigration|0.0658;shy|0.0645;should|0.0611;saying|-0.0605;Labrador|-0.0525;on|-0.0481;step|-0.0366;he|-0.0330;not|-0.0302;a|-0.0286;allows|-0.0203;Speaker|-0.0185;if|-0.0174;that|0.0147;House|-0.0135"
c99adbdd-eaf3-4844-9548-2642e80de4e2,1,23,daroberta,0.013216402786266469,"Ohio,|-0.0687;criticizing|0.0514;shy|0.0382;Labrador|0.0315;not|-0.0204;that|0.0191;saying|0.0186;has|-0.0183;about|-0.0155;step|-0.0138;on|-0.0128;he|-0.0126;vote|-0.0119;Speaker|-0.0081;Boehner|-0.0075;House|-0.0068;John|-0.0064;year.|-0.0062;down|-0.0050;bill|-0.0037"
11c9f251-35c8-4452-b052-df9be61464c6,1,10,biasdetector,0.03158680536753742,"Facebook|-0.1374;agree.””|-0.1171;And|0.1037;post:““|-0.0945;view,|-0.0551;concluded|-0.0544;Please|-0.0300;share|-0.0289;Cheney|-0.0274;if|-0.0271;to|-0.0239;her|-0.0219;attention|0.0214;Mary|-0.0185;she|-0.0173;emphasize|-0.0168;you|-0.0144;her|-0.0142;and|-0.0138;drawing|0.0108"
11c9f251-35c8-4452-b052-df9be61464c6,1,10,daroberta,0.008727438018999013,"And|0.0425;post:““|-0.0240;emphasize|-0.0200;shying|0.0200;Facebook|-0.0164;agree.””|-0.0138;drawing|-0.0123;was|0.0111;share|-0.0098;if|-0.0091;Please|-0.0076;view,|0.0073;she|0.0071;to|0.0068;you|-0.0065;concluded|-0.0059;Cheney|-0.0050;Mary|-0.0043;her|0.0027;attention|-0.0026"
6b541575-99b1-40d2-8730-9bb868ee38ed,1,11,biasdetector,0.027831918730866163,"excuse,""|-0.1267;incident|-0.1052;""I|-0.0682;day.""|-0.0566;he|-0.0554;added,|-0.0351;long|-0.0242;'ve|-0.0235;occurred|-0.0231;the|-0.0222;a""|-0.0208;but|-0.0196;'s|-0.0185;before|-0.0180;spat|0.0140;pushed|0.0137;after|-0.0133;at,|0.0104;threatened|-0.0078;no|0.0069"
6b541575-99b1-40d2-8730-9bb868ee38ed,1,11,daroberta,0.022674161449074748,"added,|-0.1219;""I|-0.0457;day.""|0.0418;a""|0.0340;threatened|0.0295;that|0.0287;excuse,""|-0.0286;saying|-0.0233;but|-0.0231;spat|0.0210;he|-0.0204;been|0.0203;and|0.0195;pushed|0.0179;at,|0.0160;no|0.0151;before|-0.0124;long|0.0122;occurred|-0.0107;'ve|0.0091"
005a2961-0c2e-4575-8eec-770ba52a08e0,1,5,biasdetector,0.020133779907490625,"born|-0.0527;had““|-0.0503;to|-0.0458;the““””|-0.0440;real””|-0.0439;issue.|-0.0319;Hawaii|-0.0303;this|0.0296;Thursday|-0.0291;Todayshow,|-0.0288;shown|-0.0255;interview|-0.0254;that|-0.0253;Vieira|-0.0248;an|-0.0242;told|-0.0232;Mr.|-0.0211;Obama|0.0182;Trump|-0.0179;has|-0.0179"
005a2961-0c2e-4575-8eec-770ba52a08e0,1,5,daroberta,0.005276889293637904,Thursday|-0.0197;Mr.|-0.0148;interview|-0.0146;Mr.|0.0127;an|-0.0126;shown|-0.0116;the““””|-0.0100;to|-0.0098;Hawaii|-0.0088;whether|-0.0070;and|0.0067;In|-0.0067;issue.|-0.0065;born|-0.0048;in|-0.0048;investigators|0.0045;to|0.0045;had““|-0.0042;on|-0.0040;Obama|-0.0039
aab91277-8d56-4844-a581-45630f873f49,1,12,biasdetector,0.04524404141120612,"he|-0.1896;politically|0.1675;charges.|-0.1339;courthouse,|-0.0753;Stone|-0.0679;outside|-0.0526;ward,|-0.0490;After|-0.0324;called|-0.0321;beat|-0.0176;vowed|-0.0164;Mr.|-0.0132;appearance|-0.0131;to|-0.0124;motivated|-0.0104;what|0.0087;theatrical|0.0061;in|0.0042;the|-0.0026;a|-0.0001"
aab91277-8d56-4844-a581-45630f873f49,1,12,daroberta,0.0382533156623443,"politically|0.1312;he|-0.1040;to|-0.0791;vowed|0.0533;Stone|-0.0501;charges.|0.0485;motivated|0.0459;ward,|-0.0419;theatrical|0.0372;courthouse,|-0.0365;beat|-0.0343;outside|-0.0242;Mr.|0.0206;called|0.0135;in|-0.0104;what|-0.0104;a|-0.0071;After|-0.0068;appearance|-0.0054;the|-0.0046"
65cb14cb-2d27-41e5-a2be-6fd6314f4363,2,12,biasdetector,0.04013057023985312,"destructive,""|-0.1800;wrong.|0.1375;reelection|-0.0776;secretary|-0.0656;working|-0.0640;'s|-0.0516;Gibbs,|-0.0482;'s|-0.0457;'s|-0.0443;Robert|-0.0440;said|-0.0403;'s|-0.0379;Obama|0.0332;now|-0.0245;It|-0.0156;who|0.0120;on|0.0115;is|-0.0087;former|-0.0067;effort.|-0.0066"
65cb14cb-2d27-41e5-a2be-6fd6314f4363,2,12,daroberta,0.02094182944468533,"wrong.|0.1415;Gibbs,|-0.0588;reelection|-0.0423;Robert|-0.0366;destructive,""|-0.0309;'s|-0.0308;said|-0.0248;now|-0.0197;'s|-0.0154;It|0.0150;'s|-0.0150;secretary|-0.0144;It|0.0107;working|-0.0095;former|-0.0074;effort.|0.0054;'s|-0.0049;press|0.0048;who|-0.0037;on|-0.0031"
22b6e900-4826-4b09-a9f8-5d7afe46e78b,3,0,biasdetector,0.01848781558331636,"mocking|0.1350;fire|0.1063;video|-0.0741;Tuesday|-0.0574;Iowa,|-0.0378;surfaced|-0.0333;Iowa|-0.0329;a|-0.0317;industry.|-0.0261;Braley|0.0256;him|-0.0232;under|-0.0230;Braleys|-0.0228;after|0.0213;campaign|-0.0155;a““|0.0147;state|-0.0126;known|-0.0126;in|0.0108;Democratic|-0.0106"
22b6e900-4826-4b09-a9f8-5d7afe46e78b,3,0,daroberta,0.009306854549859064,"mocking|0.1226;Sen.|0.0325;video|-0.0307;fire|0.0278;a““|0.0246;Tuesday|-0.0215;Grassley,|-0.0150;Braley|-0.0131;surfaced|0.0130;Iowa,|-0.0130;Iowa|0.0102;as|0.0082;Bruce|-0.0080;Braleys|-0.0076;campaign|-0.0070;Chuck|-0.0070;law””|0.0069;R|-0.0060;under|-0.0051;the|0.0049"
ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,3,0,biasdetector,0.012842631988476,"Wednesday,|-0.0633;FERGUSON,|-0.0480;Mo.|-0.0411;St.|-0.0355;Jr.|-0.0353;arrived|-0.0233;Holder|-0.0219;said|-0.0211;they|-0.0211;Ferguson|-0.0196;after|-0.0196;H.|-0.0191;unrest.|-0.0184;in|-0.0164;Louis|-0.0118;Attorney|-0.0110;General|-0.0110;Eric|-0.0110;on|-0.0103;were|-0.0100"
ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,3,0,daroberta,0.0036805288638064185,"Wednesday,|-0.0155;FERGUSON,|-0.0113;officials|-0.0111;Louis|-0.0104;and|-0.0096;H.|-0.0088;unrest.|0.0080;12|-0.0069;days|-0.0069;on|-0.0069;enforcement|-0.0066;Jr.|-0.0061;said|-0.0060;they|-0.0060;Ferguson|-0.0056;after|-0.0056;meeting|-0.0034;with|-0.0034;community|-0.0032;leaders|-0.0032"
4f473faf-f928-4cfd-8bed-00578be9db9a,3,1,biasdetector,0.022185093472168474,"““I|-0.1332;everyone,""|-0.0966;statement.|-0.0795;a|-0.0528;Indianas|-0.0480;said|-0.0352;disturbing,|0.0314;find’’|-0.0283;embracing|-0.0233;civil|-0.0215;in|-0.0166;Inslee|-0.0119;more|-0.0082;in|-0.0076;particularly|-0.0074;at|-0.0074;new|-0.0072;law|-0.0070;and|-0.0065;rights|-0.0052"
4f473faf-f928-4cfd-8bed-00578be9db9a,3,1,daroberta,0.009598227152711754,"disturbing,|0.0519;everyone,""|-0.0292;statement.|-0.0260;find’’|0.0248;said|-0.0232;in|-0.0232;Inslee|-0.0226;a|-0.0184;states|-0.0125;more|-0.0113;law|-0.0104;new|0.0078;Indianas|0.0044;““I|0.0037;when|0.0036;more|0.0036;and|0.0032;particularly|-0.0016;and|-0.0010;at|-0.0009"
a4f1d515-d7d9-4319-b2e0-4d56e9d45554,1,0,biasdetector,0.01440663865543212,"Saturday|-0.1103;data,|-0.0691;WASHINGTON|-0.0595;data,|-0.0527;2009.|-0.0394;briefed|-0.0328;Obama|-0.0285;telephone|-0.0266;13|-0.0248;simply|0.0247;an““|0.0218;computer””|-0.0197;new|-0.0176;since|-0.0162;the|-0.0128;programs|-0.0128;evidence|-0.0126;tried|0.0122;on|-0.0119;collection|-0.0117"
a4f1d515-d7d9-4319-b2e0-4d56e9d45554,1,0,daroberta,0.00792909935345157,"data,|-0.0644;an““|0.0437;2009.|-0.0305;13|-0.0297;simply|0.0243;briefed|-0.0180;Saturday|-0.0174;arguing|0.0166;computer””|0.0160;Obama|-0.0147;secret|0.0130;telephone|-0.0112;to|-0.0111;a|0.0111;WASHINGTON|-0.0108;data,|-0.0102;that|0.0101;The|-0.0088;program|-0.0073;new|-0.0060"
ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,1,4,biasdetector,0.013418875543856255,"age.””|-0.0620;Wednesday,|-0.0490;St.|-0.0420;an““|-0.0299;Community|-0.0256;described|-0.0233;meeting|-0.0231;attorney|-0.0224;Florissant|-0.0220;as|-0.0219;Louis|-0.0217;students|-0.0192;met|-0.0185;what|-0.0182;he|-0.0182;the|-0.0180;Valley|-0.0177;general|-0.0176;at|-0.0164;school|-0.0143"
ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,1,4,daroberta,0.005269479700178943,an““|-0.0391;age.””|0.0142;wonderful|0.0120;some|0.0110;general|-0.0101;students|-0.0097;at|-0.0097;opportunity|-0.0087;described|-0.0085;as|-0.0078;St.|-0.0075;young|0.0075;people|0.0075;school|-0.0074;the|-0.0074;attorney|-0.0074;in|-0.0073;met|-0.0073;with|-0.0071;several|-0.0071
08bb9bee-c167-4c17-9c6d-4a1259231eb7,2,11,biasdetector,0.06224207225536434,place.|-0.1625;Monday|-0.1435;to|-0.1284;another|0.1130;calls|-0.1122;step|0.0773;candidate|-0.0767;let|0.0564;But|-0.0532;rebuffed|-0.0311;Republican|0.0304;Akin|-0.0286;late|0.0200;and|-0.0146;his|-0.0040;aside|0.0037;take|-0.0025
08bb9bee-c167-4c17-9c6d-4a1259231eb7,2,11,daroberta,0.03636712809298735,Monday|-0.1013;place.|-0.0825;another|0.0613;to|-0.0593;calls|-0.0552;his|0.0506;Republican|0.0489;late|-0.0419;rebuffed|-0.0349;step|-0.0216;and|-0.0179;candidate|-0.0166;But|0.0152;Akin|-0.0065;aside|0.0034;let|-0.0007;take|-0.0004
8abec8d9-50a2-480e-969a-157f94954f4d,3,1,biasdetector,0.02394219001205627,"said|-0.1163;Wednesday|-0.1098;Fox,’’|-0.0740;Vicente|-0.0696;demonized|0.0613;that|-0.0427;Mexicos|-0.0422;that|-0.0390;on|-0.0367;people.|0.0356;2006,|-0.0320;Trump|0.0264;should|0.0264;he|0.0234;has|0.0234;president|-0.0219;from|-0.0211;its|0.0178;never|0.0155;be|0.0155"
8abec8d9-50a2-480e-969a-157f94954f4d,3,1,daroberta,0.020307364002190333,"demonized|0.1104;people.|0.0604;2006,|-0.0576;Wednesday|-0.0517;Vicente|-0.0512;that|-0.0385;Fox,’’|-0.0330;said|-0.0323;its|0.0288;he|0.0274;has|0.0274;the|-0.0254;Mexicos|-0.0221;way|0.0200;the|0.0199;Mr.|-0.0196;on|-0.0195;and|0.0167;the|0.0131;country|0.0131"
0d10341a-9dba-4374-a524-814c300d1611,3,0,biasdetector,0.04142755317385308,Wednesday|-0.1932;WASHINGTON―|-0.1309;Donald’’|0.0887;with|-0.0875;mark|-0.0863;week|-0.0833;shutdown|-0.0748;no|0.0678;end|0.0542;government|-0.0527;President|-0.0454;his|0.0451;wall|0.0311;over|0.0284;and|0.0269;Congress|-0.0232;partial|0.0214;on|-0.0213;sight.|0.0202;two|-0.0160
0d10341a-9dba-4374-a524-814c300d1611,3,0,daroberta,0.01361975649171748,Wednesday|-0.0562;mark|-0.0429;week|-0.0340;with|-0.0282;brand|0.0249;two|-0.0227;shutdown|-0.0199;President|-0.0193;WASHINGTON―|-0.0186;sight.|0.0154;Congress|-0.0129;a|0.0128;government|-0.0111;no|0.0101;end|0.0101;partial|0.0096;closed|-0.0086;on|-0.0081;in|0.0079;new|0.0078
2ec04201-2016-4227-baf7-ba8289058203,1,16,biasdetector,0.039973571506076645,Republicans|-0.1247;health|-0.1023;had|-0.0871;won|-0.0779;Obamas|0.0666;law.|-0.0655;arguing|0.0589;2010|-0.0535;House|-0.0507;care|-0.0386;in|-0.0372;by|-0.0310;raided|0.0301;Medicare|-0.0296;control|0.0236;Democrats|0.0224;partly|-0.0187;Mr.’’|-0.0095;for|-0.0088;the|-0.0082
2ec04201-2016-4227-baf7-ba8289058203,1,16,daroberta,0.02141568525047559,raided|0.1388;2010|-0.0724;by|-0.0424;House|-0.0397;won|-0.0319;Democrats|0.0294;control|-0.0279;in|-0.0247;Republicans|-0.0218;Mr.’’|0.0128;law.|0.0112;arguing|0.0112;health|-0.0108;the|0.0093;care|-0.0071;Medicare|-0.0066;that|0.0066;partly|0.0026;of|-0.0022;pay|-0.0013
af4a3f41-eeb5-49fa-a276-e97c230b25f0,1,10,biasdetector,0.02134338193735877,"Texas),|-0.1058;joins|-0.0602;field,|-0.0542;right|0.0467;far|0.0384;'s|-0.0371;faces|-0.0327;2016|-0.0318;competition|-0.0290;He|-0.0283;he|-0.0283;Sen.|-0.0273;where|-0.0269;will|-0.0247;R|-0.0239;wing,|0.0223;party|-0.0222;Republican|-0.0200;and|0.0192;favorite.|-0.0184"
af4a3f41-eeb5-49fa-a276-e97c230b25f0,1,10,daroberta,0.007617319321898495,"an|-0.0185;wing,|0.0179;Cruz(|-0.0177;field,|-0.0175;he|-0.0169;Ted|-0.0157;far|0.0139;right|0.0139;favorite.|0.0136;Sen.|-0.0114;joins|-0.0110;2016|-0.0104;Republican|-0.0101;crowded|0.0087;where|-0.0076;himself|0.0068;likely|-0.0066;Texas),|-0.0065;He|-0.0065;will|-0.0057"
87609973-bd58-42a5-96e2-ee5aa47433f5,1,5,biasdetector,0.06379964351654052,tweeted|-0.1114;Tuesday.|-0.0893;early|-0.0600;Trump|0.0490;Jail!””|-0.0094
87609973-bd58-42a5-96e2-ee5aa47433f5,1,5,daroberta,0.1677851404529065,tweeted|-0.2481;Trump|0.2378;Tuesday.|-0.1587;Jail!””|0.1489;early|-0.0454
86e6e27d-1440-4879-8b13-0dd2d89f7281,1,13,biasdetector,0.0281864147122137,"said,|-0.2088;indeed|0.0720;reassurances.|-0.0719;had|-0.0702;invoked|0.0699;Ms.|-0.0573;meeting|-0.0561;Tlaib|-0.0487;Pelosi|0.0393;they|-0.0372;him,|-0.0306;the|-0.0289;president|-0.0270;but|-0.0256;impeach|0.0229;want|0.0227;and|-0.0201;did|-0.0196;tried|0.0191;House|-0.0156"
86e6e27d-1440-4879-8b13-0dd2d89f7281,1,13,daroberta,0.005079298094031693,"Ms.|-0.0368;had|0.0146;Tlaib|-0.0135;Ms.|-0.0128;reassurances.|0.0113;The|0.0085;him,|0.0071;but|-0.0070;indeed|0.0066;Pelosi|0.0065;and|-0.0064;topic|-0.0055;said,|0.0048;its|-0.0046;intended|-0.0046;House|-0.0044;president|-0.0039;president|-0.0039;they|-0.0033;other|-0.0029"
11c9f251-35c8-4452-b052-df9be61464c6,2,9,biasdetector,0.018076037894245615,"““It’’s|-0.1256;agree.””|-0.0953;hands,””|-0.0761;Facebook|-0.0445;page,|-0.0326;on|-0.0221;her|-0.0184;wrote|-0.0172;decided|-0.0167;saying,““|-0.0163;Please|-0.0159;reportedly|0.0150;like|-0.0143;Mary|-0.0137;to|-0.0118;share|-0.0116;if|-0.0114;personal|-0.0091;something|-0.0068;and|-0.0061"
11c9f251-35c8-4452-b052-df9be61464c6,2,9,daroberta,0.0035111199470930824,"page,|-0.0253;reportedly|0.0136;““It’’s|-0.0083;agree.””|0.0082;Mary|-0.0063;something|0.0055;her|0.0054;on|-0.0051;concluding|0.0043;share|-0.0034;if|-0.0034;Facebook|0.0030;personal|0.0027;necine|0.0026;wrote|-0.0025;you|-0.0023;not|-0.0022;her|-0.0021;hands,””|0.0019;Cheney|0.0018"
1bb79cc1-5d69-4136-a23d-6dbd300cbf25,1,19,biasdetector,0.0193726216499247,release|-0.0966;happened.|-0.0638;days|-0.0584;after|-0.0452;mails|-0.0408;five|-0.0402;public|-0.0307;inside|-0.0300;the|-0.0279;account|-0.0227;White|-0.0212;what|-0.0183;glimpse|0.0183;of|-0.0183;House|-0.0172;a|-0.0154;of|-0.0129;rare|0.0105;together|-0.0097;piece|0.0064
1bb79cc1-5d69-4136-a23d-6dbd300cbf25,1,19,daroberta,0.011069231368738282,after|-0.0585;five|-0.0549;days|-0.0370;attack|0.0330;public|-0.0128;happened.|-0.0118;struggled|0.0117;it|0.0113;glimpse|0.0101;the|-0.0097;rare|0.0097;mails|-0.0084;a|0.0082;a|-0.0077;release|-0.0074;inside|0.0072;account|-0.0070;e|-0.0068;to|-0.0067;as|0.0064
b7021938-ff8d-42ea-adec-5704c0b65237,1,12,biasdetector,0.03823467892842988,"Schiff,|-0.2449;findings.|-0.1268;critic|0.0927;a|-0.0736;has|-0.0382;and|-0.0364;on|-0.0332;Muellers|-0.0327;of|0.0326;down|0.0321;vocal|-0.0269;his|0.0233;claim|0.0233;president,|-0.0191;Trump|0.0173;despite’’|-0.0158;his|0.0158;with|-0.0156;doubled|-0.0156;foreign|-0.0151"
b7021938-ff8d-42ea-adec-5704c0b65237,1,12,daroberta,0.020064262596269446,"claim|0.0913;Schiff,|-0.0792;his|0.0491;findings.|-0.0484;critic|0.0369;that|0.0318;Trump|0.0255;colluded|0.0201;powers|0.0184;of|0.0182;president,|0.0164;the|0.0121;despite’’|0.0112;doubled|-0.0080;has|-0.0073;foreign|-0.0043;on|-0.0042;a|0.0041;vocal|0.0041;down|-0.0027"
f688c56d-7fae-42ef-b7f7-7db207b58d27,2,6,biasdetector,0.047819335503403886,"““You|-0.1982;Ky.|-0.0711;obviously|0.0601;told|-0.0531;Lexington,|-0.0452;WVLK,|-0.0450;that,””|-0.0447;Ryan|-0.0432;cannot|-0.0417;station|-0.0236;radio|-0.0157;do|-0.0137;in|-0.0101;a|-0.0041"
f688c56d-7fae-42ef-b7f7-7db207b58d27,2,6,daroberta,0.032590278936550025,"““You|-0.0939;obviously|0.0641;that,””|0.0433;station|-0.0397;WVLK,|-0.0394;Lexington,|-0.0339;Ryan|-0.0314;in|-0.0298;radio|-0.0186;told|-0.0170;Ky.|-0.0168;do|0.0141;a|-0.0084;cannot|-0.0058"
